"ensembl_gene_id" "size"
"10197" "ENSG00000158163" 53828
"10198" "ENSG00000158164" 3057
"10199" "ENSG00000158169" 327742
"10200" "ENSG00000158186" 57886
"10201" "ENSG00000158195" 85937
"10202" "ENSG00000158201" 53879
"10203" "ENSG00000158220" 47100
"10204" "ENSG00000158234" 24770
"10205" "ENSG00000158246" 7830
"10206" "ENSG00000158258" 642212
"10207" "ENSG00000158270" 183985
"10208" "ENSG00000158286" 15824
"10209" "ENSG00000158290" 98154
"10210" "ENSG00000158292" 13745
"10211" "ENSG00000158296" 126644
"10212" "ENSG00000158301" 5288
"10213" "ENSG00000158315" 56023
"10214" "ENSG00000158321" 1195210
"10215" "ENSG00000158352" 227506
"10216" "ENSG00000158373" 13227
"10217" "ENSG00000158402" 53086
"10218" "ENSG00000158406" 8029
"10219" "ENSG00000158411" 19631
"10220" "ENSG00000158417" 63955
"10221" "ENSG00000158423" 8430
"10222" "ENSG00000158427" 47816
"10223" "ENSG00000158428" 11242
"10224" "ENSG00000158435" 17430
"10225" "ENSG00000158445" 190903
"10226" "ENSG00000158457" 24992
"10227" "ENSG00000158458" 196520
"10228" "ENSG00000158467" 205181
"10229" "ENSG00000158470" 80933
"10230" "ENSG00000158473" 8397
"10231" "ENSG00000158477" 3845
"10232" "ENSG00000158480" 12138
"10233" "ENSG00000158481" 4851
"10234" "ENSG00000158482" 9416
"10235" "ENSG00000158483" 12123
"10236" "ENSG00000158485" 3580
"10237" "ENSG00000158486" 226330
"10238" "ENSG00000158488" 3857
"10239" "ENSG00000158497" 8555
"10240" "ENSG00000158516" 22935
"10241" "ENSG00000158517" 15304
"10242" "ENSG00000158525" 23914
"10243" "ENSG00000158526" 7628
"10244" "ENSG00000158528" 389213
"10245" "ENSG00000158545" 61561
"10246" "ENSG00000158552" 14414
"10247" "ENSG00000158553" 26370
"10248" "ENSG00000158555" 91301
"10249" "ENSG00000158560" 337816
"10250" "ENSG00000158571" 65573
"10251" "ENSG00000158578" 21922
"10252" "ENSG00000158604" 4393
"10253" "ENSG00000158615" 15395
"10254" "ENSG00000158623" 162510
"10255" "ENSG00000158636" 108108
"10256" "ENSG00000158639" 3762
"10257" "ENSG00000158669" 47814
"10258" "ENSG00000158683" 208264
"10259" "ENSG00000158691" 20792
"10260" "ENSG00000158710" 7400
"10261" "ENSG00000158711" 34455
"10262" "ENSG00000158714" 10681
"10263" "ENSG00000158715" 22658
"10264" "ENSG00000158716" 1611
"10265" "ENSG00000158717" 9909
"10266" "ENSG00000158731" 929
"10267" "ENSG00000158747" 61477
"10268" "ENSG00000158748" 16091
"10269" "ENSG00000158764" 9784
"10270" "ENSG00000158769" 26132
"10271" "ENSG00000158773" 6726
"10272" "ENSG00000158786" 11058
"10273" "ENSG00000158792" 5348
"10274" "ENSG00000158793" 7359
"10275" "ENSG00000158796" 11714
"10276" "ENSG00000158805" 20525
"10277" "ENSG00000158806" 12772
"10278" "ENSG00000158813" 423405
"10279" "ENSG00000158815" 6411
"10280" "ENSG00000158816" 68643
"10281" "ENSG00000158825" 29817
"10282" "ENSG00000158828" 18053
"10283" "ENSG00000158850" 6658
"10284" "ENSG00000158856" 33532
"10285" "ENSG00000158859" 14752
"10286" "ENSG00000158863" 15761
"10287" "ENSG00000158864" 17619
"10288" "ENSG00000158865" 65787
"10289" "ENSG00000158869" 5465
"10290" "ENSG00000158874" 1339
"10291" "ENSG00000158882" 4807
"10292" "ENSG00000158887" 5233
"10293" "ENSG00000158901" 28173
"10294" "ENSG00000158941" 16207
"10295" "ENSG00000158955" 53529
"10296" "ENSG00000158966" 222929
"10297" "ENSG00000158985" 152954
"10298" "ENSG00000158987" 211310
"10299" "ENSG00000159023" 232955
"10300" "ENSG00000159055" 10821
"10301" "ENSG00000159063" 44416
"10302" "ENSG00000159069" 4303
"10303" "ENSG00000159079" 20524
"10304" "ENSG00000159082" 99281
"10305" "ENSG00000159086" 37893
"10306" "ENSG00000159110" 60393
"10307" "ENSG00000159111" 8269
"10308" "ENSG00000159128" 75935
"10309" "ENSG00000159131" 39560
"10310" "ENSG00000159140" 34443
"10311" "ENSG00000159147" 29164
"10312" "ENSG00000159164" 14526
"10313" "ENSG00000159166" 19082
"10314" "ENSG00000159167" 12877
"10315" "ENSG00000159173" 26098
"10316" "ENSG00000159176" 25926
"10317" "ENSG00000159182" 799
"10318" "ENSG00000159184" 3987
"10319" "ENSG00000159186" 635
"10320" "ENSG00000159189" 5096
"10321" "ENSG00000159197" 7375
"10322" "ENSG00000159199" 3106
"10323" "ENSG00000159200" 101971
"10324" "ENSG00000159202" 20649
"10325" "ENSG00000159208" 4550
"10326" "ENSG00000159210" 15526
"10327" "ENSG00000159212" 49233
"10328" "ENSG00000159214" 5169
"10329" "ENSG00000159216" 1216866
"10330" "ENSG00000159217" 58760
"10331" "ENSG00000159224" 10042
"10332" "ENSG00000159228" 3225
"10333" "ENSG00000159231" 11483
"10334" "ENSG00000159239" 27826
"10335" "ENSG00000159247" 2219
"10336" "ENSG00000159248" 3966
"10337" "ENSG00000159251" 5319
"10338" "ENSG00000159256" 65959
"10339" "ENSG00000159259" 33623
"10340" "ENSG00000159261" 115948
"10341" "ENSG00000159263" 50802
"10342" "ENSG00000159267" 241610
"10343" "ENSG00000159289" 12693
"10344" "ENSG00000159307" 146092
"10345" "ENSG00000159314" 40519
"10346" "ENSG00000159322" 34552
"10347" "ENSG00000159335" 5436
"10348" "ENSG00000159337" 27553
"10349" "ENSG00000159339" 55809
"10350" "ENSG00000159346" 17746
"10351" "ENSG00000159348" 5402
"10352" "ENSG00000159352" 12770
"10353" "ENSG00000159363" 25970
"10354" "ENSG00000159374" 90455
"10355" "ENSG00000159377" 2377
"10356" "ENSG00000159387" 6553
"10357" "ENSG00000159388" 4111
"10358" "ENSG00000159398" 109877
"10359" "ENSG00000159399" 59232
"10360" "ENSG00000159403" 12326
"10361" "ENSG00000159409" 16745
"10362" "ENSG00000159423" 31294
"10363" "ENSG00000159433" 145392
"10364" "ENSG00000159445" 38771
"10365" "ENSG00000159450" 9127
"10366" "ENSG00000159455" 1274
"10367" "ENSG00000159459" 163216
"10368" "ENSG00000159461" 64093
"10369" "ENSG00000159479" 5891
"10370" "ENSG00000159495" 25984
"10371" "ENSG00000159496" 11040
"10372" "ENSG00000159516" 1308
"10373" "ENSG00000159527" 15836
"10374" "ENSG00000159556" 5702
"10375" "ENSG00000159579" 54332
"10376" "ENSG00000159588" 4013
"10377" "ENSG00000159592" 60809
"10378" "ENSG00000159593" 70381
"10379" "ENSG00000159596" 6255
"10380" "ENSG00000159618" 49038
"10381" "ENSG00000159625" 37012
"10382" "ENSG00000159640" 21319
"10383" "ENSG00000159648" 11681
"10384" "ENSG00000159650" 36607
"10385" "ENSG00000159658" 44487
"10386" "ENSG00000159674" 42030
"10387" "ENSG00000159685" 256180
"10388" "ENSG00000159692" 38888
"10389" "ENSG00000159708" 58406
"10390" "ENSG00000159712" 64665
"10391" "ENSG00000159713" 3709
"10392" "ENSG00000159714" 22681
"10393" "ENSG00000159720" 43167
"10394" "ENSG00000159723" 976
"10395" "ENSG00000159733" 149069
"10396" "ENSG00000159753" 12581
"10397" "ENSG00000159761" 1943
"10398" "ENSG00000159763" 7662
"10399" "ENSG00000159784" 9370
"10400" "ENSG00000159788" 146892
"10401" "ENSG00000159792" 36422
"10402" "ENSG00000159840" 9816
"10403" "ENSG00000159842" 226219
"10404" "ENSG00000159860" 17241
"10405" "ENSG00000159871" 41332
"10406" "ENSG00000159873" 16627
"10407" "ENSG00000159882" 10967
"10408" "ENSG00000159884" 3221
"10409" "ENSG00000159885" 7768
"10410" "ENSG00000159899" 18729
"10411" "ENSG00000159904" 6556
"10412" "ENSG00000159905" 16486
"10413" "ENSG00000159915" 15437
"10414" "ENSG00000159917" 76317
"10415" "ENSG00000159921" 62601
"10416" "ENSG00000159958" 4774
"10417" "ENSG00000159961" 12700
"10418" "ENSG00000160007" 144080
"10419" "ENSG00000160013" 4621
"10420" "ENSG00000160014" 9708
"10421" "ENSG00000160049" 16007
"10422" "ENSG00000160050" 4858
"10423" "ENSG00000160051" 3011
"10424" "ENSG00000160055" 7887
"10425" "ENSG00000160058" 30098
"10426" "ENSG00000160062" 66514
"10427" "ENSG00000160072" 26083
"10428" "ENSG00000160075" 33190
"10429" "ENSG00000160087" 19955
"10430" "ENSG00000160094" 44227
"10431" "ENSG00000160097" 10214
"10432" "ENSG00000160111" 133864
"10433" "ENSG00000160113" 14036
"10434" "ENSG00000160117" 6001
"10435" "ENSG00000160124" 23640
"10436" "ENSG00000160131" 12849
"10437" "ENSG00000160145" 692956
"10438" "ENSG00000160161" 8411
"10439" "ENSG00000160172" 12117
"10440" "ENSG00000160179" 97555
"10441" "ENSG00000160180" 3742
"10442" "ENSG00000160181" 4640
"10443" "ENSG00000160182" 4253
"10444" "ENSG00000160183" 24204
"10445" "ENSG00000160185" 44237
"10446" "ENSG00000160188" 23760
"10447" "ENSG00000160190" 85432
"10448" "ENSG00000160191" 121888
"10449" "ENSG00000160193" 36474
"10450" "ENSG00000160194" 33660
"10451" "ENSG00000160199" 59421
"10452" "ENSG00000160200" 23752
"10453" "ENSG00000160201" 14614
"10454" "ENSG00000160202" 3797
"10455" "ENSG00000160207" 130302
"10456" "ENSG00000160208" 36519
"10457" "ENSG00000160209" 43213
"10458" "ENSG00000160211" 29747
"10459" "ENSG00000160213" 3819
"10460" "ENSG00000160214" 15780
"10461" "ENSG00000160216" 122369
"10462" "ENSG00000160218" 94243
"10463" "ENSG00000160219" 76334
"10464" "ENSG00000160221" 76504
"10465" "ENSG00000160223" 26064
"10466" "ENSG00000160224" 12810
"10467" "ENSG00000160226" 10458
"10468" "ENSG00000160229" 33691
"10469" "ENSG00000160233" 6686
"10470" "ENSG00000160255" 46036
"10471" "ENSG00000160256" 36977
"10472" "ENSG00000160271" 51614
"10473" "ENSG00000160282" 19419
"10474" "ENSG00000160284" 23328
"10475" "ENSG00000160285" 40683
"10476" "ENSG00000160293" 230710
"10477" "ENSG00000160294" 51164
"10478" "ENSG00000160298" 23694
"10479" "ENSG00000160299" 121645
"10480" "ENSG00000160305" 111124
"10481" "ENSG00000160307" 6604
"10482" "ENSG00000160310" 29529
"10483" "ENSG00000160318" 1905
"10484" "ENSG00000160321" 77991
"10485" "ENSG00000160323" 45044
"10486" "ENSG00000160325" 10883
"10487" "ENSG00000160326" 8033
"10488" "ENSG00000160336" 29878
"10489" "ENSG00000160339" 6713
"10490" "ENSG00000160345" 6553
"10491" "ENSG00000160349" 5102
"10492" "ENSG00000160352" 43111
"10493" "ENSG00000160360" 32129
"10494" "ENSG00000160392" 28991
"10495" "ENSG00000160396" 10910
"10496" "ENSG00000160401" 9014
"10497" "ENSG00000160404" 3789
"10498" "ENSG00000160408" 20087
"10499" "ENSG00000160410" 14546
"10500" "ENSG00000160439" 32183
"10501" "ENSG00000160445" 42628
"10502" "ENSG00000160446" 3257
"10503" "ENSG00000160447" 18413
"10504" "ENSG00000160460" 110223
"10505" "ENSG00000160469" 30490
"10506" "ENSG00000160471" 5413
"10507" "ENSG00000160472" 1420
"10508" "ENSG00000160505" 45315
"10509" "ENSG00000160539" 69563
"10510" "ENSG00000160551" 161540
"10511" "ENSG00000160563" 226939
"10512" "ENSG00000160570" 21542
"10513" "ENSG00000160584" 255035
"10514" "ENSG00000160588" 25675
"10515" "ENSG00000160593" 31369
"10516" "ENSG00000160602" 17558
"10517" "ENSG00000160606" 3587
"10518" "ENSG00000160613" 28188
"10519" "ENSG00000160633" 45443
"10520" "ENSG00000160654" 10817
"10521" "ENSG00000160678" 4113
"10522" "ENSG00000160679" 12324
"10523" "ENSG00000160683" 13895
"10524" "ENSG00000160685" 15893
"10525" "ENSG00000160688" 9773
"10526" "ENSG00000160691" 12097
"10527" "ENSG00000160695" 14154
"10528" "ENSG00000160703" 17448
"10529" "ENSG00000160710" 46318
"10530" "ENSG00000160712" 64257
"10531" "ENSG00000160714" 10451
"10532" "ENSG00000160716" 12235
"10533" "ENSG00000160741" 10946
"10534" "ENSG00000160746" 336735
"10535" "ENSG00000160752" 11918
"10536" "ENSG00000160753" 10220
"10537" "ENSG00000160766" 4506
"10538" "ENSG00000160767" 8278
"10539" "ENSG00000160781" 4797
"10540" "ENSG00000160783" 27049
"10541" "ENSG00000160785" 18864
"10542" "ENSG00000160789" 57508
"10543" "ENSG00000160791" 5260
"10544" "ENSG00000160796" 30038
"10545" "ENSG00000160799" 60284
"10546" "ENSG00000160801" 26078
"10547" "ENSG00000160803" 18499
"10548" "ENSG00000160808" 47061
"10549" "ENSG00000160813" 1215
"10550" "ENSG00000160818" 7195
"10551" "ENSG00000160838" 12462
"10552" "ENSG00000160856" 26448
"10553" "ENSG00000160862" 9322
"10554" "ENSG00000160867" 11239
"10555" "ENSG00000160868" 27288
"10556" "ENSG00000160870" 30160
"10557" "ENSG00000160877" 24285
"10558" "ENSG00000160882" 7490
"10559" "ENSG00000160883" 18477
"10560" "ENSG00000160886" 5016
"10561" "ENSG00000160888" 4500
"10562" "ENSG00000160908" 30980
"10563" "ENSG00000160917" 18451
"10564" "ENSG00000160932" 5850
"10565" "ENSG00000160948" 4962
"10566" "ENSG00000160949" 15665
"10567" "ENSG00000160951" 2888
"10568" "ENSG00000160953" 23720
"10569" "ENSG00000160957" 6557
"10570" "ENSG00000160959" 7180
"10571" "ENSG00000160961" 43945
"10572" "ENSG00000160963" 196149
"10573" "ENSG00000160972" 24152
"10574" "ENSG00000160973" 2437
"10575" "ENSG00000160991" 23719
"10576" "ENSG00000160993" 8625
"10577" "ENSG00000160994" 12550
"10578" "ENSG00000160999" 36620
"10579" "ENSG00000161010" 27040
"10580" "ENSG00000161011" 31680
"10581" "ENSG00000161013" 9355
"10582" "ENSG00000161016" 2822
"10583" "ENSG00000161021" 44461
"10584" "ENSG00000161031" 30311
"10585" "ENSG00000161036" 8212
"10586" "ENSG00000161040" 263650
"10587" "ENSG00000161048" 49784
"10588" "ENSG00000161055" 1394
"10589" "ENSG00000161057" 41776
"10590" "ENSG00000161082" 72415
"10591" "ENSG00000161091" 36029
"10592" "ENSG00000161103" 14238
"10593" "ENSG00000161132" 13456
"10594" "ENSG00000161133" 13630
"10595" "ENSG00000161179" 1975
"10596" "ENSG00000161180" 4613
"10597" "ENSG00000161202" 18237
"10598" "ENSG00000161203" 9525
"10599" "ENSG00000161204" 7917
"10600" "ENSG00000161217" 73735
"10601" "ENSG00000161243" 42071
"10602" "ENSG00000161249" 16438
"10603" "ENSG00000161265" 2981
"10604" "ENSG00000161267" 63540
"10605" "ENSG00000161270" 43915
"10606" "ENSG00000161277" 19755
"10607" "ENSG00000161281" 1527
"10608" "ENSG00000161298" 29297
"10609" "ENSG00000161328" 17385
"10610" "ENSG00000161381" 91081
"10611" "ENSG00000161395" 25675
"10612" "ENSG00000161405" 106594
"10613" "ENSG00000161509" 19481
"10614" "ENSG00000161513" 10534
"10615" "ENSG00000161526" 40811
"10616" "ENSG00000161533" 37670
"10617" "ENSG00000161542" 75043
"10618" "ENSG00000161544" 23819
"10619" "ENSG00000161547" 3218
"10620" "ENSG00000161551" 86134
"10621" "ENSG00000161558" 31703
"10622" "ENSG00000161594" 12699
"10623" "ENSG00000161609" 29771
"10624" "ENSG00000161610" 1392
"10625" "ENSG00000161618" 17825
"10626" "ENSG00000161634" 3904
"10627" "ENSG00000161638" 24005
"10628" "ENSG00000161640" 12187
"10629" "ENSG00000161642" 22165
"10630" "ENSG00000161643" 6219
"10631" "ENSG00000161647" 32371
"10632" "ENSG00000161649" 16491
"10633" "ENSG00000161652" 10733
"10634" "ENSG00000161653" 4446
"10635" "ENSG00000161654" 33291
"10636" "ENSG00000161664" 8637
"10637" "ENSG00000161671" 14471
"10638" "ENSG00000161677" 5222
"10639" "ENSG00000161681" 60547
"10640" "ENSG00000161682" 10638
"10641" "ENSG00000161692" 43656
"10642" "ENSG00000161714" 24395
"10643" "ENSG00000161791" 71666
"10644" "ENSG00000161798" 3810
"10645" "ENSG00000161800" 56213
"10646" "ENSG00000161807" 935
"10647" "ENSG00000161813" 87621
"10648" "ENSG00000161835" 8943
"10649" "ENSG00000161847" 17317
"10650" "ENSG00000161849" 7840
"10651" "ENSG00000161850" 12404
"10652" "ENSG00000161860" 20507
"10653" "ENSG00000161888" 24287
"10654" "ENSG00000161896" 25243
"10655" "ENSG00000161904" 17928
"10656" "ENSG00000161905" 11375
"10657" "ENSG00000161911" 5010
"10658" "ENSG00000161912" 37705
"10659" "ENSG00000161914" 22412
"10660" "ENSG00000161920" 2180
"10661" "ENSG00000161921" 6395
"10662" "ENSG00000161929" 25940
"10663" "ENSG00000161939" 4885
"10664" "ENSG00000161940" 7240
"10665" "ENSG00000161944" 14378
"10666" "ENSG00000161955" 3316
"10667" "ENSG00000161956" 10050
"10668" "ENSG00000161958" 6664
"10669" "ENSG00000161960" 6182
"10670" "ENSG00000161970" 5697
"10671" "ENSG00000161973" 15284
"10672" "ENSG00000161980" 7201
"10673" "ENSG00000161981" 3841
"10674" "ENSG00000161992" 5135
"10675" "ENSG00000161996" 18522
"10676" "ENSG00000161999" 2858
"10677" "ENSG00000162004" 4372
"10678" "ENSG00000162006" 13942
"10679" "ENSG00000162009" 8707
"10680" "ENSG00000162032" 16988
"10681" "ENSG00000162039" 38192
"10682" "ENSG00000162040" 6940
"10683" "ENSG00000162062" 4877
"10684" "ENSG00000162063" 29460
"10685" "ENSG00000162065" 34509
"10686" "ENSG00000162066" 11065
"10687" "ENSG00000162068" 2848
"10688" "ENSG00000162069" 9262
"10689" "ENSG00000162073" 4214
"10690" "ENSG00000162076" 16169
"10691" "ENSG00000162078" 9332
"10692" "ENSG00000162086" 13446
"10693" "ENSG00000162104" 163055
"10694" "ENSG00000162105" 784723
"10695" "ENSG00000162129" 149185
"10696" "ENSG00000162139" 30614
"10697" "ENSG00000162144" 13529
"10698" "ENSG00000162148" 9811
"10699" "ENSG00000162174" 55964
"10700" "ENSG00000162188" 1525
"10701" "ENSG00000162191" 2619
"10702" "ENSG00000162194" 9450
"10703" "ENSG00000162222" 12224
"10704" "ENSG00000162227" 15985
"10705" "ENSG00000162231" 14179
"10706" "ENSG00000162236" 25191
"10707" "ENSG00000162241" 8509
"10708" "ENSG00000162244" 2373
"10709" "ENSG00000162267" 14031
"10710" "ENSG00000162298" 12752
"10711" "ENSG00000162300" 4188
"10712" "ENSG00000162302" 13067
"10713" "ENSG00000162337" 136684
"10714" "ENSG00000162341" 87384
"10715" "ENSG00000162344" 5784
"10716" "ENSG00000162365" 12292
"10717" "ENSG00000162366" 7462
"10718" "ENSG00000162367" 15935
"10719" "ENSG00000162368" 61076
"10720" "ENSG00000162373" 49450
"10721" "ENSG00000162374" 179743
"10722" "ENSG00000162377" 13898
"10723" "ENSG00000162378" 100883
"10724" "ENSG00000162383" 55459
"10725" "ENSG00000162384" 6535
"10726" "ENSG00000162385" 11618
"10727" "ENSG00000162390" 96935
"10728" "ENSG00000162391" 14375
"10729" "ENSG00000162396" 7625
"10730" "ENSG00000162398" 36189
"10731" "ENSG00000162399" 18239
"10732" "ENSG00000162402" 149019
"10733" "ENSG00000162407" 150540
"10734" "ENSG00000162408" 33166
"10735" "ENSG00000162409" 70021
"10736" "ENSG00000162413" 23883
"10737" "ENSG00000162415" 289810
"10738" "ENSG00000162419" 50575
"10739" "ENSG00000162426" 26053
"10740" "ENSG00000162430" 18028
"10741" "ENSG00000162433" 84596
"10742" "ENSG00000162434" 234531
"10743" "ENSG00000162437" 88157
"10744" "ENSG00000162438" 10800
"10745" "ENSG00000162441" 21294
"10746" "ENSG00000162444" 18815
"10747" "ENSG00000162456" 6006
"10748" "ENSG00000162458" 29987
"10749" "ENSG00000162460" 5483
"10750" "ENSG00000162461" 5134
"10751" "ENSG00000162482" 6197
"10752" "ENSG00000162490" 34147
"10753" "ENSG00000162493" 34492
"10754" "ENSG00000162494" 39030
"10755" "ENSG00000162496" 50300
"10756" "ENSG00000162510" 12308
"10757" "ENSG00000162511" 25305
"10758" "ENSG00000162512" 39292
"10759" "ENSG00000162517" 15030
"10760" "ENSG00000162520" 23690
"10761" "ENSG00000162521" 35069
"10762" "ENSG00000162522" 33140
"10763" "ENSG00000162526" 12791
"10764" "ENSG00000162542" 117705
"10765" "ENSG00000162543" 9954
"10766" "ENSG00000162545" 3819
"10767" "ENSG00000162551" 69013
"10768" "ENSG00000162552" 26656
"10769" "ENSG00000162571" 24056
"10770" "ENSG00000162572" 11593
"10771" "ENSG00000162576" 9088
"10772" "ENSG00000162585" 28259
"10773" "ENSG00000162591" 123557
"10774" "ENSG00000162592" 25185
"10775" "ENSG00000162594" 121072
"10776" "ENSG00000162595" 5831
"10777" "ENSG00000162598" 86501
"10778" "ENSG00000162599" 597529
"10779" "ENSG00000162600" 131418
"10780" "ENSG00000162601" 56650
"10781" "ENSG00000162604" 44377
"10782" "ENSG00000162607" 15507
"10783" "ENSG00000162613" 35055
"10784" "ENSG00000162614" 55382
"10785" "ENSG00000162616" 38789
"10786" "ENSG00000162618" 392360
"10787" "ENSG00000162620" 172172
"10788" "ENSG00000162621" 43235
"10789" "ENSG00000162623" 33526
"10790" "ENSG00000162624" 33099
"10791" "ENSG00000162627" 98799
"10792" "ENSG00000162630" 7883
"10793" "ENSG00000162631" 344916
"10794" "ENSG00000162636" 84811
"10795" "ENSG00000162639" 13236
"10796" "ENSG00000162641" 147586
"10797" "ENSG00000162642" 9719
"10798" "ENSG00000162643" 133991
"10799" "ENSG00000162645" 44324
"10800" "ENSG00000162650" 9325
"10801" "ENSG00000162654" 17798
"10802" "ENSG00000162664" 40423
"10803" "ENSG00000162669" 144090
"10804" "ENSG00000162670" 380746
"10805" "ENSG00000162676" 13882
"10806" "ENSG00000162685" 207
"10807" "ENSG00000162687" 383446
"10808" "ENSG00000162688" 73662
"10809" "ENSG00000162692" 19303
"10810" "ENSG00000162694" 22807
"10811" "ENSG00000162695" 85681
"10812" "ENSG00000162699" 942
"10813" "ENSG00000162702" 5116
"10814" "ENSG00000162704" 14937
"10815" "ENSG00000162706" 31704
"10816" "ENSG00000162711" 32952
"10817" "ENSG00000162714" 34455
"10818" "ENSG00000162722" 22951
"10819" "ENSG00000162723" 2745
"10820" "ENSG00000162727" 938
"10821" "ENSG00000162728" 9025
"10822" "ENSG00000162729" 7603
"10823" "ENSG00000162733" 156032
"10824" "ENSG00000162734" 9996
"10825" "ENSG00000162735" 9541
"10826" "ENSG00000162736" 15658
"10827" "ENSG00000162738" 28106
"10828" "ENSG00000162739" 38232
"10829" "ENSG00000162745" 40677
"10830" "ENSG00000162746" 6599
"10831" "ENSG00000162747" 8767
"10832" "ENSG00000162753" 102612
"10833" "ENSG00000162755" 1985
"10834" "ENSG00000162757" 5351
"10835" "ENSG00000162761" 154848
"10836" "ENSG00000162763" 19957
"10837" "ENSG00000162769" 41088
"10838" "ENSG00000162771" 2301
"10839" "ENSG00000162772" 55443
"10840" "ENSG00000162775" 8175
"10841" "ENSG00000162777" 18566
"10842" "ENSG00000162779" 189015
"10843" "ENSG00000162782" 99659
"10844" "ENSG00000162783" 4200
